#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#NMDA	#Gnmda	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#VmS	#PreSpike	#Ds	#Ps	#Wt	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
0.9	6.14564e-05	3.1881e-06	0.348878	0.00937662	0	0.00104875	709	592.49	0.348877	99.9958	0	0.80459	0	1.8492e-36	6.17262e-13	0.999999	8.63409e-31	5.02142e-31	0	0.483322	0.00175278	-65.1125	0	2.08697	2.1945	1.03052	0.0403123	0.00101532	240.636	0.000409302	0.877053	0.121726	0.00122028	3.27513	0.052558	0.0654681	0.000308625	0.000952046	0.88747	18.0806	1.16488e-09	3.58723	18.1563	2.18122e-08	3.68214	0.00228564	2.67067e-08	0.235502	0.112895	0.00235193	0.748666	0.267476	0.159925	18.1354	0.00397093	0.654389	0.0900984	0.00210583	0.750072	0.267246	0.171326	18.1337	0.0150684	0.443777	0.396927	0.00711973	0.000164919	9.45525e-05	0.0387685	9.34242e-05	0.367837	0.36895	0.0637416	0.416112	0.0337874	0.190024	0.41666	0.0337875	0.2258	0.0422924	0.225886	0.253885	6.00904	0.0480078	0.482965	3.28776
0.91	6.08456e-05	3.04703e-06	0.348911	0.00901594	0	0.00102125	719	616.192	0.34891	99.9962	0	0.80459	0	1.86778e-36	6.19323e-13	0.999999	8.72041e-31	5.07162e-31	0	0.483322	0.00175278	-65.1092	0	2.08399	2.19044	1.03052	0.0403202	0.00100502	238.23	0.00040523	0.877906	0.120885	0.00120917	3.29962	0.0525333	0.0653138	0.000306019	0.000942396	0.879736	18.0906	1.17084e-09	3.58046	18.1664	2.2021e-08	3.68329	0.00228616	2.69765e-08	0.236696	0.11249	0.00233872	0.750754	0.268914	0.162077	18.1292	0.00396721	0.658208	0.0897037	0.00209297	0.752183	0.26869	0.173572	18.1275	0.0150491	0.446372	0.399271	0.00713985	0.000164332	9.36363e-05	0.039007	9.25054e-05	0.36445	0.365551	0.0631429	0.415014	0.0337939	0.188236	0.415557	0.033794	0.225688	0.0423139	0.225774	0.254015	6.0091	0.0480873	0.483357	3.28679
0.92	6.02348e-05	2.92429e-06	0.348942	0.00901594	0	0.000994856	729	616.192	0.348942	99.9965	0	0.80459	0	1.88574e-36	6.21303e-13	0.999999	8.80379e-31	5.12012e-31	0	0.483322	0.00175278	-65.1061	0	2.08101	2.18638	1.03052	0.0403278	0.000994739	235.825	0.000401158	0.878744	0.120058	0.00119819	3.32438	0.0525086	0.0651595	0.000303443	0.000932856	0.872085	18.1006	1.17661e-09	3.57374	18.1764	2.22283e-08	3.6844	0.00228666	2.72446e-08	0.237872	0.112073	0.00232546	0.752817	0.270331	0.164223	18.123	0.00396355	0.661979	0.0892983	0.00207999	0.754267	0.270113	0.175813	18.1213	0.0150301	0.448936	0.401586	0.00715937	0.000163758	9.27375e-05	0.0392434	9.16042e-05	0.361127	0.362215	0.0625499	0.413868	0.0338006	0.186464	0.414406	0.0338007	0.225579	0.0423351	0.225663	0.254142	6.00917	0.0481665	0.483749	3.28581
0.93	5.96242e-05	2.80286e-06	0.348972	0.00901594	0	0.00096952	739	616.192	0.348972	99.9969	0	0.80459	0	1.90308e-36	6.23204e-13	0.999999	8.88437e-31	5.16698e-31	0	0.483322	0.00175278	-65.1031	0	2.07802	2.18233	1.03052	0.040335	0.00098447	233.422	0.000397088	0.879566	0.119247	0.00118735	3.34943	0.052484	0.0650054	0.000300899	0.000923426	0.864517	18.1104	1.18219e-09	3.56706	18.1863	2.24341e-08	3.68546	0.00228713	2.75111e-08	0.239033	0.111643	0.00231216	0.754854	0.271728	0.166363	18.1169	0.00395996	0.665704	0.0888825	0.00206689	0.756327	0.271517	0.178047	18.1152	0.0150114	0.451468	0.403871	0.00717829	0.000163197	9.18557e-05	0.0394777	9.072e-05	0.357864	0.358941	0.0619624	0.412675	0.0338076	0.184709	0.413208	0.0338078	0.225471	0.042356	0.225554	0.254268	6.00923	0.0482453	0.484142	3.28484
0.94	5.90143e-05	2.68312e-06	0.349001	0.00866764	0	0.00094519	749	640.954	0.349	99.9972	0	0.80459	0	1.91986e-36	6.2503e-13	0.999999	8.96228e-31	5.21229e-31	0	0.483322	0.00175278	-65.1002	0	2.07504	2.17829	1.03052	0.0403419	0.000974222	231.022	0.000393022	0.880374	0.11845	0.00117664	3.37476	0.0524594	0.0648515	0.000298385	0.000914103	0.857029	18.1201	1.18759e-09	3.56043	18.1961	2.26384e-08	3.68648	0.00228758	2.7776e-08	0.240177	0.111202	0.00229881	0.756867	0.273106	0.168498	18.1109	0.00395642	0.669383	0.0884569	0.00205368	0.758362	0.2729	0.180274	18.1092	0.014993	0.453968	0.406127	0.00719662	0.000162647	9.09904e-05	0.03971	8.98525e-05	0.354662	0.355727	0.0613806	0.411439	0.033815	0.182971	0.411967	0.0338151	0.225365	0.0423765	0.225447	0.254391	6.0093	0.0483237	0.484534	3.28387
0.95	5.84051e-05	2.56467e-06	0.349029	0.00866764	0	0.000921821	759	640.954	0.349028	99.9974	0	0.80459	0	1.93605e-36	6.26783e-13	0.999999	9.03746e-31	5.25602e-31	0	0.483322	0.00175278	-65.0974	0	2.07206	2.17424	1.03052	0.0403486	0.000963998	228.626	0.000388962	0.881167	0.117667	0.00116606	3.40037	0.052435	0.0646979	0.0002959	0.000904886	0.849621	18.1298	1.1928e-09	3.55384	18.2058	2.28413e-08	3.68745	0.00228799	2.80393e-08	0.241306	0.11075	0.00228544	0.758855	0.274463	0.170627	18.105	0.00395294	0.673015	0.0880219	0.00204037	0.760372	0.274263	0.182496	18.1034	0.0149749	0.456436	0.408353	0.00721436	0.000162108	9.01413e-05	0.0399402	8.90013e-05	0.351519	0.352571	0.0608042	0.41016	0.0338226	0.181249	0.410683	0.0338227	0.225261	0.0423967	0.225342	0.254513	6.00937	0.0484017	0.484927	3.28289
0.96	5.7797e-05	2.45879e-06	0.349055	0.00866764	0	0.000899367	769	640.954	0.349055	99.9977	0	0.80459	0	1.9517e-36	6.28468e-13	0.999999	9.11015e-31	5.29829e-31	0	0.483322	0.00175278	-65.0947	0	2.06908	2.17021	1.03052	0.040355	0.000953802	226.235	0.000384909	0.881946	0.116899	0.00115561	3.42626	0.0524105	0.0645446	0.000293445	0.000895775	0.842292	18.1393	1.19783e-09	3.54729	18.2154	2.30428e-08	3.68837	0.00228838	2.8301e-08	0.24242	0.110287	0.00227203	0.760819	0.275802	0.17275	18.0992	0.00394952	0.676602	0.0875779	0.00202698	0.762358	0.275608	0.184711	18.0976	0.0149571	0.458871	0.41055	0.00723152	0.00016158	8.93081e-05	0.0401681	8.8166e-05	0.348433	0.349473	0.0602333	0.40884	0.0338305	0.179544	0.409359	0.0338306	0.225159	0.0424166	0.225239	0.254633	6.00944	0.0484793	0.485321	3.28192
0.97	5.71902e-05	2.36413e-06	0.349081	0.00833213	0	0.000877785	779	666.763	0.34908	99.9979	0	0.80459	0	1.96682e-36	6.30088e-13	0.999999	9.18039e-31	5.33914e-31	0	0.483322	0.00175278	-65.0922	0	2.0661	2.16618	1.03052	0.0403611	0.000943636	223.849	0.000380864	0.882711	0.116144	0.00114528	3.45243	0.0523862	0.0643918	0.000291019	0.000886768	0.835041	18.1488	1.20269e-09	3.54079	18.2249	2.32429e-08	3.68926	0.00228875	2.8561e-08	0.24352	0.109814	0.00225861	0.76276	0.277121	0.174867	18.0935	0.00394616	0.680143	0.0871255	0.0020135	0.76432	0.276933	0.18692	18.0919	0.0149396	0.461273	0.412716	0.00724811	0.000161063	8.84904e-05	0.0403939	8.73463e-05	0.345403	0.346432	0.0596678	0.407481	0.0338388	0.177854	0.407995	0.0338389	0.225058	0.0424361	0.225138	0.25475	6.00951	0.0485564	0.485714	3.28094
0.98	5.65848e-05	2.26682e-06	0.349105	0.00833213	0	0.000857036	789	666.763	0.349104	99.9981	0	0.80459	0	1.98142e-36	6.31645e-13	0.999999	9.24818e-31	5.37856e-31	0	0.483322	0.00175278	-65.0897	0	2.06311	2.16215	1.03052	0.0403669	0.000933504	221.469	0.000376829	0.883462	0.115403	0.00113508	3.47888	0.052362	0.0642394	0.000288621	0.000877863	0.827867	18.1582	1.20737e-09	3.53433	18.2343	2.34416e-08	3.6901	0.00228909	2.88196e-08	0.244606	0.109332	0.00224517	0.764677	0.278421	0.176978	18.0879	0.00394285	0.683638	0.0866651	0.00199996	0.766258	0.278239	0.189122	18.0863	0.0149224	0.463642	0.414852	0.00726412	0.000160557	8.76878e-05	0.0406174	8.65418e-05	0.342429	0.343445	0.0591077	0.406085	0.0338473	0.17618	0.406593	0.0338474	0.22496	0.0424554	0.225038	0.254866	6.00957	0.0486332	0.486107	3.27996
0.99	5.59811e-05	2.17053e-06	0.349128	0.00833213	0	0.00083708	799	666.763	0.349127	99.9983	0	0.80459	0	1.99551e-36	6.33139e-13	0.999999	9.31362e-31	5.41662e-31	0	0.483322	0.00175278	-65.0874	0	2.06013	2.15813	1.03052	0.0403726	0.000923408	219.097	0.000372806	0.8842	0.114675	0.00112501	3.50561	0.0523379	0.0640874	0.000286252	0.00086906	0.82077	18.1674	1.21188e-09	3.52791	18.2436	2.36389e-08	3.6909	0.0022894	2.90766e-08	0.245678	0.10884	0.00223172	0.766571	0.279703	0.179084	18.0824	0.00393959	0.687089	0.086197	0.00198635	0.768174	0.279527	0.191318	18.0807	0.0149054	0.465979	0.416958	0.00727958	0.00016006	8.69e-05	0.0408387	8.57522e-05	0.339508	0.340512	0.0585529	0.404652	0.0338561	0.174522	0.405156	0.0338562	0.224863	0.0424743	0.224941	0.25498	6.00964	0.0487095	0.4865	3.27899
1	0.120084	0.0327805	0.50754	0.00800962	0	0.000816002	810	693.61	0.507371	100.355	0	0.80459	0	8.15888e-29	3.69504e-08	0.999999	3.09117e-23	1.79777e-23	0	0.483322	0.00175278	-52.8354	0	2.05694	2.1538	1.03052	0.0825062	0.000912347	363.183	0.000752747	0.884718	0.114142	0.00114052	3.53534	0.0527925	0.0723055	0.000283974	0.000861632	0.813049	18.1775	1.21667e-09	3.52091	18.2538	2.3858e-08	3.69174	0.00228972	2.93621e-08	0.246842	0.108287	0.00221991	0.768628	0.281093	0.181393	18.0764	0.00393607	0.690833	0.0856288	0.00201452	0.770245	0.280928	0.193726	18.0748	0.014887	0.46851	0.419015	0.00751347	0.000159503	8.60705e-05	0.0410793	8.49006e-05	0.336361	0.337431	0.0579487	0.403037	0.0338661	0.172717	0.403535	0.0338663	0.224758	0.0424947	0.224835	0.255103	6.00972	0.048793	0.486932	3.27791
1.01	0.185625	-0.077037	0.604074	0.00773444	0	0.00963947	3	718.288	0.482302	101.468	0	0.80459	0	0.0650794	0.165293	0.924432	14881.6	8654.87	0	0.483322	0.00175278	-31.8889	0	2.06189	2.15844	1.03052	0.247855	0.000902184	702.18	0.00223612	0.830454	0.164994	0.00455128	3.56265	2.27429	1.16526	0.0149357	0.00564029	0.806564	18.186	1.24863e-09	3.51474	18.2627	2.44035e-08	3.69246	0.00228999	3.00504e-08	0.247964	0.0981177	0.0105695	0.768905	0.283313	0.18318	18.071	0.00393294	0.694224	0.0808918	0.00585	0.771169	0.282762	0.195795	18.0694	0.0148707	0.470823	0.400079	0.026695	0.000157352	8.68652e-05	0.0412721	8.41631e-05	0.348201	0.343186	0.0574534	0.401533	0.0338756	0.171107	0.402027	0.0338757	0.224657	0.042513	0.224733	0.255213	6.00979	0.0488684	0.487325	3.27694
1.02	0.140983	0.0301956	0.611996	0.00773444	0	0.00856646	13	718.288	0.58537	102.475	0	0.80459	0	3.65115e-06	0.00708924	0.946273	1.0969	0.637938	0	0.483322	0.00175278	-41.8959	0	2.14061	2.24355	1.03052	0.150521	0.107376	63361.4	0.161618	0.199749	0.688949	0.111302	3.57237	0.40845	3.75442	0.0333872	0.300187	0.822633	18.1644	1.4032e-09	3.5647	18.1968	2.97867e-08	3.69352	0.00229162	3.68546e-08	0.252689	0.103494	0.0162362	0.766363	0.286888	0.170403	18.0653	0.00393013	0.708647	0.0582825	0.0281502	0.762617	0.290057	0.161264	18.0638	0.0148556	0.482842	0.27475	0.1131	0.000138723	0.000101216	0.0339866	8.45254e-05	0.383508	0.440242	0.0593751	0.400139	0.0338853	0.175101	0.400637	0.0338854	0.224192	0.0425378	0.224251	0.255356	6.00986	0.0489434	0.487718	3.27596
1.03	0.1313	0.0386015	0.492649	0.37037	0	0.0158027	8	15	0.485333	103.386	0	0.80459	0	0.000510236	0.0315231	0.90243	201.234	117.034	0	0.483322	0.00175278	-55	0	2.40086	2.52658	1.03052	0.0728998	0.0727949	26583.2	0.0530789	0.130827	0.741641	0.127532	3.24778	0.642858	1.97817	0.185783	0.432204	1.05888	17.849	1.87315e-09	4.34679	17.1556	3.85777e-08	3.70664	0.00230869	4.81486e-08	0.278139	0.116651	0.063966	0.75872	0.293177	0.0727923	18.0581	0.0039278	0.7591	0.0893814	0.102124	0.736207	0.307108	0.0123455	18.0525	0.0148384	0.514956	0.209909	0.193622	0.000127611	0.000127681	0.00270609	9.35539e-05	0.52138	0.763792	0.0828988	0.400349	0.0338953	0.260589	0.401113	0.0338954	0.222915	0.0425874	0.22212	0.25575	6.00993	0.049018	0.48811	3.27498
1.04	0.362692	-0.115556	0.681111	0.365497	0	0.0227585	2	15.2	0.54323	104.21	0	0.80459	0	0.158819	0.231193	0.854773	23156.8	13467.5	0	0.483322	0.00175278	-20.3333	0	2.5741	2.71459	1.03052	0.402841	0.085385	79867.7	0.344005	0.100649	0.728463	0.170889	2.82366	0.592477	4.8118	0.104643	0.722088	1.17994	17.6864	1.64618e-09	4.548	16.8923	3.57753e-08	3.72782	0.00232488	4.42487e-08	0.283864	0.188098	0.0469333	0.754454	0.297412	0.0504684	18.0471	0.00392564	0.768476	0.106748	0.0822496	0.723091	0.316387	0.0101918	18.0375	0.0148116	0.533065	0.222975	0.17284	0.000150072	0.000138392	0.00324613	0.000108073	0.610715	0.866818	0.0926856	0.403185	0.0339056	0.293033	0.404041	0.0339057	0.220461	0.0427082	0.219742	0.256586	6.01001	0.0490921	0.488503	3.274
1.05	0.130361	0.0126111	0.565177	0.365497	0	0.0202708	12	15.2	0.556896	104.955	0	0.80459	0	9.54981e-06	0.00900206	0.897746	3.06931	1.78505	0	0.483322	0.00175278	-44.8207	0	2.74518	2.90014	1.03052	0.128772	0.0558626	29916.1	0.0719506	0.0799197	0.811762	0.108318	2.42703	0.47701	2.02684	0.078819	0.238796	1.43572	17.3433	1.7876e-09	4.93394	16.3858	3.64929e-08	3.75126	0.00234563	4.50121e-08	0.290566	0.208435	0.0547644	0.745682	0.304156	0.0226504	18.0324	0.00392353	0.780923	0.136392	0.0816019	0.712256	0.324252	0.00540506	18.0193	0.014779	0.540662	0.286853	0.179264	0.00017511	0.000158411	0.00306201	0.00012614	0.769149	0.99313	0.116189	0.408242	0.0339161	0.347636	0.409239	0.0339161	0.217048	0.0429183	0.216574	0.257878	6.01008	0.0491657	0.488895	3.27302
1.06	0.145351	-0.0342387	0.518477	0.357041	0	0.0264164	5	15.56	0.443967	105.628	0	0.80459	0	0.00782508	0.0801344	0.865219	2509.8	1459.65	0	0.483322	0.00175278	-44.7284	0	2.89568	3.06317	1.03052	0.129416	0.0702314	37726.1	0.0908991	0.0661765	0.796624	0.1372	2.13075	1.08774	2.75353	0.176058	0.41884	1.54531	17.1946	1.72521e-09	5.00651	16.2994	3.63277e-08	3.77078	0.00236019	4.43883e-08	0.29134	0.209071	0.0557612	0.739627	0.309575	0.0184655	18.0145	0.00392087	0.792822	0.129705	0.0799634	0.705029	0.330606	0.00596704	18	0.0147417	0.557144	0.277383	0.1828	0.000192771	0.000175319	0.00418652	0.000143691	0.869113	1.06257	0.124178	0.414584	0.0339268	0.369449	0.415639	0.0339267	0.213339	0.0432243	0.213385	0.259643	6.01015	0.0492389	0.489287	3.27205
1.07	0.130413	0.0149445	0.595414	0.357041	0	0.0236515	15	15.56	0.571023	106.238	0	0.80459	0	4.78781e-07	0.00375683	0.904784	0.143945	0.0837156	0	0.483322	0.00175278	-41.9268	0	3.01358	3.19056	1.03052	0.150276	0.0470973	27770.7	0.0707905	0.0633623	0.836952	0.0996854	1.91304	0.375654	1.83922	0.0414636	0.152571	1.65635	17.0437	1.64534e-09	5.06463	16.2332	3.51179e-08	3.78688	0.00237263	4.2646e-08	0.29199	0.239808	0.0366787	0.735602	0.313935	0.0155943	17.994	0.00391772	0.805067	0.152263	0.0720783	0.70177	0.335091	0.00654487	17.9793	0.0147019	0.563126	0.330955	0.169326	0.000218431	0.00019107	0.00541883	0.000161191	0.94185	1.10674	0.132664	0.421952	0.0339376	0.388575	0.423056	0.0339375	0.209423	0.0436135	0.209927	0.261855	6.01023	0.0493117	0.489679	3.27107
1.08	0.131003	-0.0456516	0.45	0.346184	0	0.0292815	7	16.048	0.432261	106.789	0	0.80459	0	0.00106975	0.040584	0.882207	386.883	225.004	0	0.483322	0.00175278	-50.4348	0	3.15937	3.34831	1.03052	0.0944959	0.0592728	25897.8	0.0560217	0.0560031	0.82374	0.120257	1.76592	0.584603	1.87164	0.116188	0.279711	1.75525	16.909	1.77958e-09	5.14731	16.1342	3.82979e-08	3.79958	0.00238287	4.62833e-08	0.292699	0.22343	0.05086	0.730098	0.319406	0.0137882	17.9718	0.00391393	0.818011	0.139666	0.0809465	0.696037	0.341098	0.0058058	17.9573	0.0146604	0.57781	0.304495	0.190632	0.000229568	0.000210948	0.00515021	0.000177791	1.02882	1.19224	0.140295	0.429776	0.0339485	0.408375	0.430931	0.0339484	0.205644	0.0440699	0.206455	0.26446	6.0103	0.0493842	0.490071	3.27009
1.09	0.129168	0.0193609	0.610407	0.346184	0	0.0263391	17	16.048	0.57294	107.287	0	0.80459	0	1.07232e-07	0.00256779	0.916412	0.0313864	0.0182537	0	0.483322	0.00175278	-40.8178	0	3.25806	3.45462	1.03052	0.159269	0.0391838	23931.2	0.0624204	0.0602361	0.851503	0.0882614	1.66067	0.325648	1.59174	0.0282204	0.10374	1.82247	16.8167	1.64238e-09	5.14307	16.1507	3.58297e-08	3.81064	0.00239085	4.29593e-08	0.293248	0.248823	0.0311555	0.727546	0.323477	0.0141222	17.9475	0.00390948	0.829624	0.164934	0.0681984	0.695553	0.344728	0.00757082	17.9338	0.0146173	0.581336	0.363171	0.16332	0.000256682	0.000222922	0.00714061	0.000194228	1.07669	1.21299	0.144738	0.438338	0.0339596	0.418542	0.439519	0.0339594	0.201877	0.0445834	0.202992	0.267419	6.01038	0.0494563	0.490462	3.26911
1.1	0.0941689	0.0172785	0.468958	0.3339	0	0.0316631	8	16.6384	0.441325	107.649	0	0.80459	0	0.000312233	0.026286	0.908289	123.143	71.6174	0	0.483322	0.00175278	-55	0	3.35065	3.55423	1.03052	0.0728998	0.0261522	9550.04	0.0190686	0.065352	0.871211	0.0634367	1.60074	0.35029	0.807137	0.0358749	0.0625037	1.87775	16.7405	1.72455e-09	5.12578	16.1839	3.67077e-08	3.81956	0.00239727	4.37556e-08	0.294129	0.239461	0.0396157	0.723922	0.32846	0.0147138	17.9222	0.00390434	0.841133	0.179436	0.0625096	0.695732	0.348337	0.0092415	17.9097	0.014573	0.588615	0.399778	0.150569	0.000276073	0.000236367	0.00878969	0.000209028	1.13372	1.23528	0.148394	0.447023	0.0339708	0.425513	0.448219	0.0339706	0.198384	0.0451385	0.199762	0.270634	6.01045	0.0495281	0.490853	3.26813
1.11	0.0929067	0.000959763	0.515154	0.3339	0	0.0285939	18	16.6384	0.512849	107.778	0	0.80459	0	1.56859e-08	0.0010196	0.935431	0.00546467	0.00317815	0	0.483322	0.00175278	-48.5834	0	3.38699	3.59244	1.03052	0.104786	0.0179511	8406.43	0.0188136	0.11158	0.852188	0.0362316	1.57691	0.180295	0.620285	0.0047084	0.0133649	1.89407	16.7164	1.56841e-09	5.04278	16.3039	3.40488e-08	3.8268	0.00240169	4.02424e-08	0.294897	0.260559	0.0202124	0.723732	0.332002	0.0173392	17.8959	0.00389843	0.851113	0.208515	0.0394818	0.701368	0.349652	0.0136459	17.8853	0.0145274	0.594176	0.473132	0.0961724	0.000302573	0.000238547	0.0128821	0.000221438	1.14648	1.21029	0.14836	0.455718	0.0339822	0.423892	0.456908	0.0339819	0.195221	0.0457209	0.196883	0.27401	6.01053	0.0495995	0.491243	3.26715
1.12	0.100317	0.00372677	0.523412	0.22938	0	0.0259641	28	24.2199	0.521111	107.895	0	0.80459	0	1.57933e-12	5.06761e-05	0.954541	5.44269e-07	3.16536e-07	0	0.483322	0.00175278	-48.0587	0	3.4251	3.63257	1.03052	0.107877	0.0768083	36645.6	0.0828209	0.153524	0.786554	0.0599221	1.58365	0.225551	2.16042	0.00453162	0.0427958	1.89506	16.713	1.5434e-09	4.96581	16.4148	3.45539e-08	3.83263	0.002405	4.06243e-08	0.295867	0.265475	0.0140573	0.724902	0.335271	0.0206662	17.8696	0.0038918	0.860678	0.198996	0.0432841	0.706127	0.351697	0.0185668	17.8611	0.0144812	0.602444	0.456698	0.104371	0.000313402	0.000246406	0.017056	0.000231055	1.14616	1.20473	0.147229	0.464077	0.0339937	0.420745	0.465258	0.0339934	0.192585	0.0463096	0.194382	0.277438	6.0106	0.0496706	0.491633	3.26617
1.13	0.102079	0.000606847	0.542938	0.169445	0	0.0236992	38	32.7868	0.536692	108	0	0.80459	0	1.96737e-12	7.54974e-05	0.967991	6.45386e-07	3.75344e-07	0	0.483322	0.00175278	-45.7474	0	3.56705	3.78593	1.03052	0.122463	0.0635024	32931.4	0.0777816	0.111172	0.780374	0.108454	1.59439	0.336368	2.10671	0.0381815	0.170494	1.91875	16.6796	1.7677e-09	5.03273	16.3329	4.11725e-08	3.83842	0.00240961	4.8499e-08	0.297716	0.25521	0.0234687	0.724871	0.339343	0.0218092	17.8435	0.00388476	0.874347	0.152573	0.0778785	0.69967	0.359118	0.0145674	17.8358	0.0144357	0.619442	0.340057	0.189261	0.000298906	0.000273101	0.0128729	0.000240904	1.17062	1.30311	0.148778	0.472269	0.0340054	0.430868	0.473485	0.0340052	0.190247	0.0468893	0.191799	0.280876	6.01068	0.0497414	0.492022	3.26519
1.14	0.0983228	-6.24154e-05	0.541655	0.137428	0	0.0217379	48	40.4252	0.534748	108.096	0	0.80459	0	2.9285e-12	7.89193e-05	0.977458	9.61868e-07	5.59404e-07	0	0.483322	0.00175278	-45.8039	0	3.67252	3.89944	1.03052	0.122086	0.0437535	22644.8	0.0534267	0.10302	0.814581	0.0823993	1.59415	0.290043	1.50006	0.022781	0.0864451	1.94776	16.6392	1.82701e-09	5.0673	16.2936	4.13362e-08	3.84511	0.00241427	4.84759e-08	0.299957	0.256047	0.0246848	0.724558	0.343713	0.022433	17.817	0.00387733	0.886308	0.171974	0.0715911	0.698158	0.364221	0.0141445	17.8091	0.0143888	0.623958	0.384648	0.175743	0.000316311	0.000282198	0.0120966	0.000251691	1.20181	1.32907	0.150745	0.480637	0.0340175	0.438482	0.481878	0.0340172	0.187931	0.0474625	0.189375	0.284332	6.01076	0.0498118	0.49241	3.26421
1.15	0.0957741	1.68167e-05	0.53908	0.111856	0	0.02003	58	49.667	0.532876	108.182	0	0.80459	0	1.58296e-12	6.42091e-05	0.984126	5.2298e-07	3.04155e-07	0	0.483322	0.00175278	-46.0732	0	3.74348	3.97526	1.07673	0.120309	0.0308958	15839.5	0.0371765	0.110581	0.829533	0.0598852	1.60193	0.227246	1.07301	0.0105738	0.0379752	1.95988	16.6214	1.81583e-09	5.04059	16.3357	4.06114e-08	3.85174	0.00241839	4.73456e-08	0.3021	0.261367	0.0208242	0.725	0.347968	0.0243892	17.7899	0.0038694	0.896737	0.193104	0.0583938	0.70069	0.367685	0.0172882	17.7822	0.0143403	0.629609	0.439928	0.145424	0.000335168	0.000286348	0.0144439	0.000261081	1.2208	1.3194	0.151008	0.488956	0.0340298	0.43961	0.490202	0.0340295	0.18574	0.0480307	0.187253	0.287745	6.01083	0.0498819	0.492798	3.26324
1.16	0.0941326	0.000135827	0.538036	0.0948831	0	0.0185343	68	58.5516	0.532194	108.26	0	0.80459	0	1.11203e-12	5.75986e-05	0.988821	3.68341e-07	2.1422e-07	0	0.483322	0.00175278	-46.1918	0	3.79106	4.02555	1.07673	0.119532	0.0223218	11395.9	0.0266858	0.132939	0.823553	0.0435078	1.62287	0.178261	0.787709	0.00504469	0.0176361	1.96061	16.6189	1.81249e-09	4.99356	16.4046	4.03095e-08	3.85797	0.00242202	4.67605e-08	0.304257	0.265982	0.0167387	0.72632	0.352071	0.0272011	17.7626	0.00386097	0.906593	0.208541	0.0461147	0.705486	0.370341	0.0219787	17.7557	0.0142906	0.636814	0.484628	0.116486	0.000350213	0.00028859	0.017947	0.000268459	1.22819	1.3004	0.150324	0.497038	0.0340426	0.437685	0.498279	0.0340423	0.183776	0.048588	0.185372	0.291069	6.01091	0.0499516	0.493185	3.26226
1.17	0.104169	0.00364228	0.549377	0.0837861	0	0.0172166	78	66.3064	0.542293	108.331	0	0.80459	0	1.44213e-12	7.78898e-05	0.992125	4.69803e-07	2.73229e-07	0	0.483322	0.00175278	-45.4302	0	3.86138	4.10062	1.07673	0.124592	0.0773961	40577.8	0.0964347	0.132303	0.771053	0.0966437	1.65397	0.287438	2.46748	0.017934	0.132367	1.95695	16.6224	1.87592e-09	4.96486	16.4487	4.37387e-08	3.86393	0.0024256	5.06113e-08	0.306573	0.265106	0.0172965	0.728098	0.356204	0.0302456	17.7353	0.00385213	0.917162	0.176064	0.0637143	0.707288	0.374549	0.0252972	17.7296	0.0142404	0.649321	0.413162	0.15852	0.000347478	0.00029842	0.0201477	0.00027409	1.23159	1.32075	0.149457	0.504813	0.0340557	0.436451	0.50605	0.0340554	0.18206	0.049127	0.183652	0.294278	6.01099	0.050021	0.493571	3.26128
