#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#Gnmda	#RnmdaSyn	#RCa	#SnmdaO	#SnmdaI	#NMDAGmg	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#LearnNow	%NMDAo	%NMDAi	%Ca	%Ds	%Ps	%CaM	%CaP	%CaD	%RCaM	%RCaP	%RCaD	%SCa	%SCaM	%SCaP	%SCaD	%Wt	%DWt	#VmS	#PreSpike	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
0.074	0.0518007	-0.00355632	0.446142	0.525489	0	0.0358032	8	10.5722	0.436899	0	4.09896	0.352113	0.932065	0	0.219268	0.80459	0	0.010226	0.0989854	0.606456	4033.08	2345.56	0	0.483322	0.00175278	-1	0.0586075	0.895338	1.54772	0.362303	0.406299	0.891723	1.04305	0.325664	0.891723	1.04305	0.325664	1.54772	0.891723	1.04305	0.325664	0.5	0	-55	0	0.0728998	0.035864	13097	0.0261509	0.0112324	0.844756	0.144011	24	1.51949	1.72715	1.8429	1.82177	7.19474	8.54409	1.09006e-09	13.891	8.92605	8.85824e-09	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.20203	2.20872	0.923729	0.269734	0.0396781	0.857905	0.269455	0.0396789	0.762854	0.0120096	0.764247	0.0720293	6.1724	0.317766	0.318607	1.71998
0.075	0.0368884	-0.00964766	0.435732	0.525489	0	0.0354028	9	10.5722	0.435191	0	4.05797	0.345928	0.922745	0	0.215202	0.80459	0	0.00396954	0.0714895	0.620027	1576.54	916.886	0	0.483322	0.00175278	-1	0.0566539	0.886385	1.4352	0.364346	0.408557	0.722295	1.03433	0.338543	0.722295	1.03433	0.338543	1.4352	0.722295	1.03433	0.338543	0.5	0	-55.3858	0	0.0712998	0.0342334	12307.3	0.024414	0.0122034	0.86299	0.124807	24	1.14882	1.47652	1.33775	1.37805	7.23601	8.44815	1.15153e-09	14.0916	8.82283	9.41258e-09	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.20844	2.21653	0.932966	0.277637	0.0396769	0.867922	0.277361	0.0396777	0.757765	0.012081	0.7592	0.0724569	6.1724	0.317765	0.318599	1.71999
0.076	0.0284149	-0.0112743	0.4236	0.525489	0	0.035009	10	10.5722	0.432654	0	4.01739	0.336688	0.913517	0	0.204502	0.80459	0	0.00155577	0.0516313	0.633129	629.502	366.106	0	0.483322	0.00175278	-1	0.0547655	0.877521	1.3234	0.366208	0.410612	0.585059	1.02156	0.351152	0.585059	1.02156	0.351152	1.3234	0.585059	1.02156	0.351152	0.5	0	-56.4268	0	0.0671424	0.0326918	11262.6	0.0219551	0.0134869	0.877648	0.108865	24	0.930593	1.28922	0.957856	1.01852	7.25413	8.38295	1.1943e-09	14.2702	8.74948	9.84322e-09	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21249	2.22215	0.939301	0.285591	0.0396756	0.87512	0.285319	0.0396764	0.752763	0.0121529	0.75423	0.0728878	6.1724	0.317764	0.31859	1.72
0.077	0.0224614	-0.0114102	0.411347	0.525489	0	0.0346216	11	10.5722	0.429608	0	3.97722	0.326006	0.904382	0	0.192537	0.80459	0	0.000610569	0.0372893	0.64578	252.363	146.77	0	0.483322	0.00175278	-1	0.05294	0.868746	1.2203	0.367904	0.41248	0.473898	1.00535	0.363425	0.473898	1.00535	0.363425	1.2203	0.473898	1.00535	0.363425	0.5	0	-57.64	0	0.0625819	0.0312328	10231.9	0.0195505	0.015119	0.889277	0.0956042	24	0.784745	1.13993	0.683293	0.744437	7.25559	8.33997	1.22396e-09	14.4314	8.69919	1.01783e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21498	2.22608	0.943528	0.293573	0.0396742	0.880138	0.293304	0.039675	0.747853	0.0122254	0.749345	0.0733215	6.1724	0.317763	0.318582	1.72
0.078	0.018018	-0.0108677	0.399693	0.525489	0	0.0342404	12	10.5722	0.42624	0	3.93744	0.31453	0.895338	0	0.181	0.80459	0	0.000239319	0.0269311	0.657994	101.019	58.7509	0	0.483322	0.00175278	-1	0.0511753	0.860058	1.12651	0.369449	0.414178	0.383857	0.986242	0.375299	0.383857	0.986242	0.375299	1.12651	0.383857	0.986242	0.375299	0.5	0	-58.8653	0	0.0582703	0.0298501	9288.14	0.0173977	0.0171367	0.898379	0.0844839	24	0.677553	1.01641	0.488395	0.542604	7.24538	8.31268	1.24632e-09	14.5795	8.66598	1.04539e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21637	2.22867	0.946261	0.301565	0.0396728	0.883542	0.301299	0.0396736	0.743036	0.0122983	0.744548	0.0737578	6.1724	0.317762	0.318573	1.72001
0.079	0.0145801	-0.0100218	0.388959	0.502414	0	0.0338654	13	11.0577	0.422675	0	3.89807	0.302645	0.886385	0	0.170535	0.80459	0	9.35856e-05	0.0194503	0.669788	40.2856	23.4293	0	0.483322	0.00175278	-1	0.0494694	0.851458	1.04218	0.370858	0.415723	0.310924	0.964744	0.38672	0.310924	0.964744	0.38672	1.04218	0.310924	0.964744	0.38672	0.5	0	-60.0307	0	0.0544297	0.0285382	8450.44	0.0155367	0.0195787	0.905347	0.0750745	24	0.593384	0.912166	0.351172	0.396893	7.22706	8.29638	1.26625e-09	14.7178	8.64516	1.0705e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21693	2.2302	0.947943	0.309554	0.0396714	0.885777	0.309291	0.0396722	0.738313	0.0123716	0.739841	0.0741961	6.17241	0.317761	0.318564	1.72002
0.08	0.0118685	-0.00905578	0.379269	0.477028	0	0.0334964	14	11.6462	0.418998	0	3.85909	0.290598	0.877521	0	0.161327	0.80459	0	3.64979e-05	0.0140474	0.681174	15.9921	9.3007	0	0.483322	0.00175278	-1	0.0478205	0.842943	0.966977	0.372146	0.417131	0.251849	0.941304	0.397641	0.251849	0.941304	0.397641	0.966977	0.251849	0.941304	0.397641	0.5	0	-61.1041	0	0.0511044	0.0272922	7716.92	0.0139506	0.0224836	0.910468	0.0670483	24	0.524464	0.823181	0.25488	0.292848	7.20316	8.28775	1.28731e-09	14.8487	8.63323	1.09606e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21686	2.23086	0.948891	0.317532	0.0396699	0.887177	0.317271	0.0396707	0.733685	0.0124451	0.735227	0.0746361	6.17241	0.317761	0.318554	1.72003
0.081	2.00971	0.95052	0.97	0.45105	1	0.0416481	0	12.3169	0.694866	0	5.8205	0.555255	0.868746	0	0.153363	0.80459	0	1.41948e-05	0.0101454	0.692168	6.3183	3.6746	0	0.483322	0.00175278	-1	0.0716739	1	0.325158	0.372405	0.417382	6.09463	1.0197	0.409721	6.09463	1.0197	0.409721	0.325158	6.09463	1.0197	0.409721	0.5	0	-62.0731	1	0.0482683	0.0564894	15301	0.0272485	0.0232878	0.911404	0.0653083	24	0.48752	1.18487	0.188433	0.23361	7.17548	8.28443	1.31194e-09	14.9743	8.62727	1.12602e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21635	2.23259	0.949327	0.325494	0.0396684	0.888021	0.325235	0.0396692	0.729152	0.0125189	0.730702	0.0750773	6.17241	0.31776	0.318544	1.72004
0.082	1.61017	-0.173333	0.796667	0.45105	0	0.0411801	1	12.3169	0.692109	0	5.76229	1.12116	1	1	0.875889	0.80459	0	1.28229e-06	0	0.668301	0.0275852	0.016043	0	0.483322	0.00175278	-1	0.0692847	0.99	3.14375	0.377175	0.422707	4.93665	1.08536	0.422734	4.93665	1.08536	0.422734	3.14375	4.93665	1.08536	0.422734	0.5	0	-3	0	0.663967	0.0586196	51580.7	0.389236	0.0226061	0.87664	0.100754	24	0.554058	3.18326	0.154676	0.354768	7.14552	8.28444	1.34382e-09	15.1002	8.61982	1.18086e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21624	2.24684	0.949441	0.333436	0.0396668	0.889033	0.33318	0.0396676	0.72471	0.0125928	0.726244	0.0755196	6.17241	0.317759	0.318534	1.72005
0.083	1.34325	-0.115556	0.681111	0.45105	0	0.0407197	2	12.3169	0.676656	0	5.70467	1.10634	0.99	0	0.706697	0.80459	0	0	0.277778	0.645256	0	0	0	0.483322	0.00175278	-1	0.0669752	0.9801	3.3163	0.382217	0.428338	3.99869	1.13877	0.436474	3.99869	1.13877	0.436474	3.3163	3.99869	1.13877	0.436474	0.5	0	-20.3333	0	0.402841	0.0571841	53491.8	0.230399	0.0217936	0.849948	0.128259	24	0.5573	3.3449	0.150098	0.495419	7.11494	8.28552	1.38774e-09	15.2324	8.60292	1.26418e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.21646	2.26201	0.949441	0.341358	0.0396652	0.891001	0.341108	0.039666	0.720355	0.0126668	0.721832	0.0759628	6.17241	0.317758	0.318524	1.72006
0.084	1.12059	-0.077037	0.604074	0.45105	0	0.0402668	3	12.3169	0.655998	0	5.64762	1.08421	0.9801	0	0.540649	0.80459	0	0.0581408	0.47673	0.623006	13295	7732.11	0	0.483322	0.00175278	-1	0.0647427	0.970299	3.49941	0.387548	0.434294	3.23894	1.18065	0.450754	3.23894	1.18065	0.450754	3.49941	3.23894	1.18065	0.450754	0.5	0	-31.8889	0	0.247855	0.0551225	42910.6	0.136651	0.0214415	0.83314	0.145419	24	1.72603	3.36529	0.217547	0.597442	7.08603	8.28459	1.45659e-09	15.3696	8.57864	1.36155e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.22394	2.27619	0.949618	0.349261	0.0396635	0.893745	0.349021	0.0396643	0.716073	0.0127409	0.71747	0.0764068	6.17241	0.317757	0.318513	1.72007
0.085	1.18044	-0.051358	0.552716	0.45105	0	0.0398213	4	12.3169	0.648227	0	5.59115	1.05319	0.970299	0	0.421975	0.80459	0	0.337629	0.363643	0.603472	95856.4	55748.2	0	0.483322	0.00175278	-1	0.0625846	0.960596	5.82191	0.396592	0.444426	2.62354	1.21186	0.465399	2.62354	1.21186	0.465399	5.82191	2.62354	1.21186	0.465399	0.5	0	-39.5926	0	0.169705	0.0528903	33542.2	0.0897772	0.0197687	0.778518	0.201713	24	9.29707	6.54531	1.7481	1.53678	7.08792	8.24272	1.63421e-09	15.5275	8.52616	1.50665e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.2759	2.30798	0.953678	0.357161	0.0396618	0.89928	0.35693	0.0396626	0.711781	0.012815	0.713135	0.0768517	6.17241	0.317756	0.318502	1.72008
0.086	0.832556	-0.0342387	0.518477	0.45105	0	0.039383	5	12.3169	0.62226	0	5.53523	1.03178	0.960596	0	0.346809	0.80459	0	0.161239	0.262753	0.617125	51715.5	30076.7	0	0.483322	0.00175278	-1	0.0604985	0.95099	3.68745	0.402214	0.450708	2.12507	1.23334	0.480253	2.12507	1.23334	0.480253	3.68745	2.12507	1.23334	0.480253	0.5	0	-44.7284	0	0.129416	0.0505667	27166.5	0.0654563	0.0187167	0.769607	0.211677	24	5.95204	4.62676	2.92116	2.39415	7.16766	8.09693	1.92952e-09	15.7369	8.4054	1.7243e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.31296	2.33226	0.967673	0.365132	0.03966	0.911449	0.364899	0.0396608	0.707419	0.0128893	0.708794	0.0772977	6.17241	0.317755	0.318491	1.72009
0.087	0.602529	-0.0228258	0.495652	0.45105	0	0.0389518	6	12.3169	0.590989	0	5.47988	0.984562	0.95099	0	0.300404	0.80459	0	0.0664303	0.18977	0.630328	22937.7	13340.1	0	0.483322	0.00175278	-1	0.0584819	0.94148	2.47642	0.405895	0.454805	1.7213	1.24603	0.49517	1.7213	1.24603	0.49517	2.47642	1.7213	1.24603	0.49517	0.5	0	-48.1523	0	0.10732	0.0482469	22956	0.0517907	0.0181549	0.785155	0.196691	24	3.46316	3.22241	2.88915	2.56965	7.2714	7.91874	2.23755e-09	15.9729	8.25103	1.9655e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.33413	2.34872	0.98486	0.37324	0.0396582	0.926897	0.372998	0.039659	0.703052	0.0129639	0.704473	0.0777451	6.17241	0.317754	0.31848	1.72011
0.088	0.455453	-0.0456516	0.45	0.45105	0	0.0385275	7	12.3169	0.560169	0	5.42508	0.918979	0.94148	0	0.271526	0.80459	0	0.0266601	0.137057	0.643075	9641.85	5607.51	0	0.483322	0.00175278	-1	0.0565325	0.932065	1.98193	0.408782	0.458009	1.39426	1.2509	0.510018	1.39426	1.2509	0.510018	1.98193	1.39426	1.2509	0.510018	0.5	0	-50.4348	0	0.0944959	0.0460052	20101.6	0.0434834	0.0179406	0.807346	0.174714	24	2.1664	2.4374	2.36833	2.29114	7.35681	7.76455	2.50508e-09	16.2043	8.10441	2.19354e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.34605	2.36001	0.999834	0.381482	0.0396564	0.941636	0.381238	0.0396572	0.698723	0.0130388	0.700191	0.0781939	6.17242	0.317752	0.318468	1.72012
0.089	0.354443	0.114428	0.588363	0.45105	0	0.0381101	8	12.3169	0.578909	0	5.37083	0.844558	0.932065	0	0.219268	0.80459	0	0.0111007	0.0989854	0.655383	4378.07	2546.2	0	0.483322	0.00175278	-1	0.0546481	0.922745	1.14346	0.410325	0.459701	1.12935	1.24887	0.524677	1.12935	1.24887	0.524677	1.14346	1.12935	1.24887	0.524677	0.5	0	-55	0	0.0728998	0.0438762	16023	0.0319932	0.0180956	0.830233	0.151671	24	1.53573	1.89392	1.80348	1.84097	7.41388	7.64778	2.70999e-09	16.4163	7.98521	2.38562e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.35304	2.36738	1.01125	0.389831	0.0396545	0.953755	0.389588	0.0396553	0.694453	0.013114	0.695963	0.0786441	6.17242	0.317751	0.318456	1.72013
0.09	0.277541	0.112991	0.707536	0.45105	0	0.0376993	9	12.3169	0.596944	0	5.31712	0.872501	0.922745	0	0.398413	0.80459	0	0.00328609	0.0757427	0.652823	969.979	564.121	0	0.483322	0.00175278	-1	0.0528265	0.913517	1.41546	0.412303	0.461881	0.914771	1.24081	0.539038	0.914771	1.24081	0.539038	1.41546	0.914771	1.24081	0.539038	0.5	0	-41.1637	0	0.156418	0.0418653	25293.5	0.0655001	0.0182429	0.840969	0.140788	24	1.11712	2.16298	1.32452	1.50052	7.44551	7.56473	2.84945e-09	16.6082	7.89362	2.53973e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.35685	2.37523	1.01942	0.398254	0.0396526	0.963222	0.398015	0.0396534	0.690254	0.0131895	0.691795	0.0790954	6.17242	0.31775	0.318443	1.72014
0.091	0.226508	0.978372	0.97	0.468683	1	0.0457286	0	11.8536	0.70147	0	5.26395	0.895004	0.913517	0	0.580979	0.80459	0	0.0011181	0.332362	0.630312	234.487	136.373	0	0.483322	0.00175278	-1	0.0510656	0.904382	0.888407	0.413436	0.46311	2.36814	1.27126	0.553678	2.36814	1.27126	0.553678	0.888407	2.36814	1.27126	0.553678	0.5	0	-29.2464	0	0.279639	0.0399596	32906.3	0.111769	0.0182779	0.842513	0.139209	24	0.95173	2.48687	0.975941	1.27264	7.45775	7.50746	2.93452e-09	16.7858	7.82146	2.66884e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.35918	2.38402	1.02509	0.406722	0.0396506	0.970836	0.40649	0.0396514	0.686132	0.0132651	0.687684	0.0795479	6.17242	0.317749	0.31843	1.72015
0.092	0.230272	-0.173333	0.796667	0.468683	0	0.0452211	1	11.8536	0.618862	0	5.21131	0.991956	1	1	0.875889	0.80459	0	0.0410546	0	0.608577	883.183	513.642	0	0.483322	0.00175278	-1	0.0493634	0.895338	2.65037	0.417387	0.467511	1.91819	1.29146	0.568439	1.91819	1.29146	0.568439	2.65037	1.91819	1.29146	0.568439	0.5	0	-3	0	0.663967	0.0381492	33574.3	0.253357	0.0184097	0.842928	0.138662	24	0.920983	2.50845	0.740984	1.08698	7.45673	7.46787	2.98558e-09	16.9528	7.76343	2.78061e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.36105	2.39218	1.02904	0.415215	0.0396485	0.97712	0.414993	0.0396493	0.682086	0.0133409	0.683631	0.0800012	6.17242	0.317748	0.318417	1.72017
0.093	0.175965	-0.115556	0.681111	0.468683	0	0.0447218	2	11.8536	0.557697	0	5.1592	0.907399	0.99	0	0.706697	0.80459	0	0	0.277778	0.587591	0	0	0	0.483322	0.00175278	-1	0.0477179	0.886385	2.36277	0.420875	0.47139	1.55374	1.30253	0.583177	1.55374	1.30253	0.583177	2.36277	1.55374	1.30253	0.583177	0.5	0	-20.3333	0	0.402841	0.0364301	34080.1	0.146789	0.0186799	0.843886	0.137434	24	0.778469	2.45962	0.572178	0.928999	7.44676	7.44026	3.01949e-09	17.1108	7.71714	2.87826e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.36209	2.39933	1.0318	0.423722	0.0396465	0.982308	0.423509	0.0396473	0.678117	0.0134167	0.679641	0.0804552	6.17242	0.317747	0.318404	1.72018
0.094	0.185332	-0.077037	0.604074	0.468683	0	0.0442306	3	11.8536	0.51558	0	5.10761	0.785759	0.9801	0	0.540649	0.80459	0	0.052945	0.47673	0.56733	12106.9	7041.12	0	0.483322	0.00175278	-1	0.0461273	0.877521	2.60844	0.424754	0.475708	1.25853	1.30553	0.597761	1.25853	1.30553	0.597761	2.60844	1.25853	1.30553	0.597761	0.5	0	-31.8889	0	0.247855	0.0347974	27089.2	0.0862667	0.0188347	0.84351	0.137656	24	1.78389	2.56635	0.545481	0.835153	7.43231	7.41873	3.06746e-09	17.2618	7.67988	2.97002e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.36801	2.40627	1.03396	0.432232	0.0396444	0.986661	0.432029	0.0396451	0.674217	0.0134926	0.675714	0.0809098	6.17242	0.317745	0.31839	1.72019
0.095	0.408691	-0.051358	0.552716	0.468683	0	0.0437473	4	11.8536	0.506104	0	5.05653	0.68221	0.970299	0	0.421975	0.80459	0	0.307456	0.363643	0.549716	87290	50766.2	0	0.483322	0.00175278	-1	0.0445898	0.868746	4.817	0.432164	0.483998	1.01941	1.30145	0.612072	1.01941	1.30145	0.612072	4.817	1.01941	1.30145	0.612072	0.5	0	-39.5926	0	0.169705	0.033228	21073.1	0.056403	0.0164831	0.80123	0.182287	24	8.71664	5.59097	2.11528	1.629	7.44474	7.36149	3.28224e-09	17.4239	7.62726	3.1373e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.40759	2.42758	1.03961	0.440752	0.0396422	0.992575	0.440556	0.039643	0.670328	0.0135686	0.671829	0.0813647	6.17242	0.317744	0.318376	1.72021
0.096	0.225973	-0.0342387	0.518477	0.468683	0	0.0432718	5	11.8536	0.483245	0	5.00597	0.650889	0.960596	0	0.346809	0.80459	0	0.146876	0.262753	0.565223	47108.8	27397.6	0	0.483322	0.00175278	-1	0.0431034	0.860058	2.94718	0.436577	0.488915	0.825719	1.29126	0.626003	0.825719	1.29126	0.626003	2.94718	0.825719	1.29126	0.626003	0.5	0	-44.7284	0	0.129416	0.0316839	17022.1	0.0410138	0.0154485	0.795683	0.188868	24	5.61699	3.91074	3.13634	2.35959	7.5236	7.2156	3.69203e-09	17.6261	7.52157	3.43425e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.43555	2.44368	1.054	0.449351	0.03964	1.00373	0.449145	0.0396408	0.666408	0.0136446	0.66796	0.0818202	6.17242	0.317743	0.318361	1.72022
0.097	0.123504	-0.0228258	0.495652	0.468683	0	0.0428039	6	11.8536	0.457567	0	4.95591	0.588235	0.95099	0	0.300404	0.80459	0	0.0608433	0.18977	0.580215	21008.6	12218.2	0	0.483322	0.00175278	-1	0.0651859	1	2.62828	0.440477	0.493255	3.7626	1.35258	0.640833	3.7626	1.35258	0.640833	2.62828	3.7626	1.35258	0.640833	0.5	0	-48.1523	1	0.10732	0.0563769	26805.7	0.0604759	0.0150951	0.803731	0.181173	24	3.33668	3.337	2.9946	2.57584	7.61716	7.04981	4.11924e-09	17.8492	7.38911	3.77875e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45092	2.456	1.07044	0.458077	0.0396377	1.01752	0.457859	0.0396385	0.662503	0.0137209	0.66412	0.0822763	6.17243	0.317742	0.318347	1.72024
